,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
997,BePlace Holy See,9.4,"Deluxe Room
1 large double bed
Only 3 rooms left at this price on our site","€ 1,118","Vaticano Prati, RomeShow on map2.3 km from centre",https://www.booking.com/hotel/it/beplace-holy-see.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=997&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=1039689703_376426209_2_0_0&highlighted_blocks=1039689703_376426209_2_0_0&matching_block_id=1039689703_376426209_2_0_0&sr_pri_blocks=1039689703_376426209_2_0_0__111780&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at BePlace Holy See! To save at this property, all you have to do issign in.BePlace Holy See provides accommodation within 2.1 km of the centre of Rome, with free WiFi, and a kitchenette with a microwave, a fridge and a stovetop. There is a private entrance at the guest house for the convenience of those who stay. The accommodation features a 24-hour front desk, a lift and luggage storage for guests.

The guest house will provide guests with air-conditioned units offering a desk, a coffee machine, a dishwasher, an oven, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. Kitchenware and kettle are also provided. At the guest house, every unit has bed linen and towels.

There is a coffee shop and lounge.

Popular points of interest near the guest house include St. Peter's Basilica, Castel Sant'Angelo and St Peter's Square. The nearest airport is Rome Ciampino, 18 km from BePlace Holy See, and the property offers a paid airport shuttle service."
998,Casa Malupa Luxury Apartments,,"Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 65m²
3 beds (2 sofa beds, 1 large double)
Only 1 left at this price on our site",€ 927,"Gianicolense, RomeShow on map2.4 km from centre",https://www.booking.com/hotel/it/casa-malupa-apartments.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=998&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=294469003_117977104_2_0_0&highlighted_blocks=294469003_117977104_2_0_0&matching_block_id=294469003_117977104_2_0_0&sr_pri_blocks=294469003_117977104_2_0_0__92660&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Casa Malupa Luxury Apartments! To save at this property, all you have to do issign in.Featuring garden views, Casa Malupa Luxury Apartments offers accommodation with terrace, around 2.4 km from Campo de' Fiori. With city views, this accommodation features a balcony. Free WiFi is available throughout the property and Roma Trastevere Train Station is less than 1 km away.

The units in the apartment complex are equipped with air conditioning, a seating area, a flat-screen TV with satellite channels, a kitchen, a dining area, a safety deposit box and a private bathroom with a bidet, slippers and a hair dryer. A dishwasher, an oven and microwave are also featured, as well as a coffee machine and a kettle. At the apartment complex, the units are fitted with bed linen and towels.

Roman Forum is 2.6 km from the apartment, while Palazzo Venezia is 2.8 km away. The nearest airport is Fiumicino Airport, 21 km from Casa Malupa Luxury Apartments."
999,The Royal Story,7.5,"Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 115m²
4 beds (1 sofa bed, 3 large doubles)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site","€ 3,354","Trevi, RomeShow on map0.9 km from centreMetro access",https://www.booking.com/hotel/it/the-royal-story.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=999&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=275017101_332197151_4_0_0&highlighted_blocks=275017101_332197151_4_0_0&matching_block_id=275017101_332197151_4_0_0&sr_pri_blocks=275017101_332197151_4_0_0__335400&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at The Royal Story! To save at this property, all you have to do issign in.Right in the centre of Rome, situated within a short distance of Barberini Metro Station and Piazza Barberini, The Royal Story offers free WiFi, air conditioning and household amenities such as a microwave and kettle. The property is around 500 metres from Trevi Fountain, 1.1 km from Piazza Venezia and 700 metres from Via Condotti. The property is non-smoking and is located 800 metres from Quirinal Hill.

The spacious apartment has 3 separate bedrooms, 1 bathroom, a fully equipped kitchen with a dining area and oven, and a living room with a flat-screen TV. The unit at the property features a bidet and a dressing room. For added privacy, the accommodation has a private entrance and soundproofing.

Popular points of interest near the apartment include Repubblica - Teatro dell'Opera Metro Station, Spanish Steps and Spagna Metro Station. The nearest airport is Rome Ciampino, 15 km from The Royal Story, and the property offers a paid airport shuttle service."
1000,Domus Flavia B&B,9.2,"Small Double Room
1 double bed
Breakfast included
Only 1 room left at this price on our site","€ 1,044","Via Veneto, RomeShow on map1.8 km from centre",https://www.booking.com/hotel/it/domus-flavia-roma1.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=1000&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=419211204_127465341_0_1_0&highlighted_blocks=419211204_127465341_0_1_0&matching_block_id=419211204_127465341_0_1_0&sr_pri_blocks=419211204_127465341_0_1_0__104400&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Domus Flavia B&B! To save at this property, all you have to do issign in.Domus Flavia B&B provides accommodation located 1.8 km from the centre of Rome and features a terrace and a shared lounge. Among the facilities at this property are a lift and a shared kitchen, along with free WiFi throughout the property. The bed and breakfast features family rooms.

The bed and breakfast will provide guests with air-conditioned units with a desk, a coffee machine, a toaster, a fridge, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At the bed and breakfast, all units are allergy-free and soundproof. At the bed and breakfast, every unit includes bed linen and towels.

Buffet and Italian breakfast options with local specialities, fruits and juice are available daily at the bed and breakfast. There is a coffee shop on-site.

Popular points of interest near Domus Flavia B&B include Piazza Barberini, Repubblica - Teatro dell'Opera Metro Station and Barberini Metro Station. The nearest airport is Rome Ciampino, 15 km from the accommodation, and the property offers a paid airport shuttle service."
1001,Hotel Pisa,7.7,"Economy Double Room
1 large double bed
Only 1 room left at this price on our site",€ 830,"Central Station, RomeShow on map2.4 km from centre",https://www.booking.com/hotel/it/pisa-roma.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=976&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=54412421_88465807_0_0_0&highlighted_blocks=54412421_88465807_0_0_0&matching_block_id=54412421_88465807_0_0_0&sr_pri_blocks=54412421_88465807_0_0_0__83000&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hotel Pisa! To save at this property, all you have to do issign in.Boasting a private patio with tables and chairs, Hotel Pisa lies in central Rome a few minutes' walk from Termini Station.

It offers a 24-hour front desk and free Wi-Fi throughout.

Colourful and en suite, rooms at the Pisa Hotel come with a flat-screen TV, minibar and air conditioning.

The hotel is 500 metres from the lively Vittorio Emanuele square and Metro, offering links to the Vatican Museums, Spanish Steps and Trevi Fountain. The Coliseum and Imperial Fora are 15 minutes' walk away."
1002,Belsiana 7 Central,8.2,"Luxury Quadruple Room
3 beds (1 single, 1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
Only 1 room left at this price on our site","€ 2,617","Spagna, RomeShow on map1.2 km from centreMetro access",https://www.booking.com/hotel/it/belsiana-7-central.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=977&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=244621702_203787168_4_1_0&highlighted_blocks=244621702_203787168_4_1_0&matching_block_id=244621702_203787168_4_1_0&sr_pri_blocks=244621702_203787168_4_1_0__261690&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Belsiana 7 Central! To save at this property, all you have to do issign in.Attractively located in Rome, Belsiana 7 Central features an Italian breakfast and free WiFi. There is a private entrance at the bed and breakfast for the convenience of those who stay. The accommodation offers airport transfers, while a bicycle rental service is also available.

The bed and breakfast will provide guests with air-conditioned units with a desk, a coffee machine, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. Each unit has a kettle, while some rooms include a fully equipped kitchen with a microwave, a fridge and a stovetop. At the bed and breakfast, the units have bed linen and towels.

Popular points of interest near the bed and breakfast include Piazza del Popolo, Villa Borghese and Trevi Fountain. The nearest airport is Rome Ciampino Airport, 18 km from Belsiana 7 Central."
1003,Residenza Spada,8.5,"Studio
Entire studio • 1 bathroom • 30m²
1 large double bed
Only 3 left at this price on our site","€ 1,383","Navona, RomeShow on map0.9 km from centre",https://www.booking.com/hotel/it/residenza-spada-roma.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=978&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=329245805_115399263_0_0_0&highlighted_blocks=329245805_115399263_0_0_0&matching_block_id=329245805_115399263_0_0_0&sr_pri_blocks=329245805_115399263_0_0_0__138349&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Residenza Spada! To save at this property, all you have to do issign in.Featuring city views, Residenza Spada is situated in the Navona district of Rome, 200 metres from Campo de' Fiori.

Every unit features satellite flat-screen TV, a fully equipped kitchenette with a fridge, and a private bathroom with a shower and a free toiletries. A stovetop and coffee machine are also offered.

Synagogue of Rome is 500 metres from the aparthotel, while Piazza di Santa Maria in Trastevere is 500 metres away."
1004,Corso 277 Apartment,9.6,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 65m²
2 beds (1 sofa bed, 1 large double)
Free cancellation
Only 1 left at this price on our site","€ 3,494","Pantheon, RomeShow on map150 m from centre",https://www.booking.com/hotel/it/corso-277-apartment.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=979&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=145550001_190260474_2_0_0&highlighted_blocks=145550001_190260474_2_0_0&matching_block_id=145550001_190260474_2_0_0&sr_pri_blocks=145550001_190260474_2_0_0__349371&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Corso 277 Apartment! To save at this property, all you have to do issign in.Right in the centre of Rome, situated within a short distance of Piazza Venezia and Palazzo Venezia, Corso 277 Apartment offers free WiFi, air conditioning and household amenities such as a microwave and coffee machine. It is set 600 metres from Pantheon and features a lift. The property is non-smoking and is located 800 metres from Largo di Torre Argentina.

The spacious apartment has 2 bedrooms, a flat-screen TV, a fully equipped kitchenette with a dishwasher and an oven, a washing machine, and 1 bathroom with a bidet. Towels and bed linen are available in the apartment.

Popular points of interest near the apartment include Synagogue of Rome, Quirinal Hill and Roman Forum. The nearest airport is Rome Ciampino, 15 km from Corso 277 Apartment, and the property offers a paid airport shuttle service."
1005,Musa Home,9.1,"Apartment
Entire apartment • 4 bedrooms • 1 living room • 4 bathrooms • 1 kitchen • 190m²
5 beds (1 sofa bed, 4 large doubles)
Free cancellation
Only 1 left at this price on our site","€ 7,692","Spagna, RomeShow on map1 km from centreMetro access",https://www.booking.com/hotel/it/musa-home.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=980&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=437280001_387079180_4_0_0&highlighted_blocks=437280001_387079180_4_0_0&matching_block_id=437280001_387079180_4_0_0&sr_pri_blocks=437280001_387079180_4_0_0__769200&from=searchresults#hotelTmpl,"Offering a shared lounge and city view, Musa Home is located in Rome, 600 metres from Barberini Metro Station and 500 metres from Piazza Barberini. Among the facilities at this property are a lift and a shared kitchen, along with free WiFi throughout the property. The property is 800 metres from the city centre and 300 metres from Spanish Steps.

The air-conditioned apartment consists of 4 bedrooms, a living room, a fully equipped kitchen with a microwave and a coffee machine, and 4 bathrooms with a bidet and a hair dryer. A flat-screen TV is provided. The accommodation is non-smoking.

Popular points of interest near the apartment include Trevi Fountain, Quirinal Hill and Spagna Metro Station. The nearest airport is Rome Ciampino, 15 km from Musa Home, and the property offers a paid airport shuttle service."
1006,iFlat Amazing apartment with Terrace in Monti,8.6,"Two-Bedroom Apartment
3 beds (1 sofa bed, 2 large doubles)
Free cancellation
Only 1 left at this price on our site","€ 3,421","Rione Monti, RomeShow on map0.6 km from centreMetro access",https://www.booking.com/hotel/it/iflat-amazing-apartment-with-terrace-in-monti.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=981&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706660091&all_sr_blocks=918658101_381660637_6_0_0&highlighted_blocks=918658101_381660637_6_0_0&matching_block_id=918658101_381660637_6_0_0&sr_pri_blocks=918658101_381660637_6_0_0__342071&from=searchresults#hotelTmpl,"Set in the heart of Rome, 400 metres from Quirinal Hill, iFlat Amazing apartment with Terrace in Monti offers air-conditioned accommodation with free WiFi and a flat-screen TV. The property is situated 500 metres from Cavour Metro Station, 700 metres from Colosseo Metro Station and less than 1 km from Trevi Fountain. The property is non-smoking and is located less than 1 km from Santa Maria Maggiore.

The spacious apartment has a terrace, 2 bedrooms, a living room and a well-equipped kitchen.

Popular points of interest near the apartment include Piazza Venezia, Barberini Metro Station and Palazzo Venezia. The nearest airport is Rome Ciampino Airport, 14 km from iFlat Amazing apartment with Terrace in Monti."
